dataset,model_name,k,train_accuracy_mean,train_accuracy_std,train_macro_f1_mean,train_macro_f1_std,train_weighted_f1_mean,train_weighted_f1_std,train_macro_precision_mean,train_macro_precision_std,train_macro_recall_mean,train_macro_recall_std,validation_accuracy_mean,validation_accuracy_std,validation_macro_f1_mean,validation_macro_f1_std,validation_weighted_f1_mean,validation_weighted_f1_std,validation_macro_precision_mean,validation_macro_precision_std,validation_macro_recall_mean,validation_macro_recall_std,cv_accuracy_mean,cv_accuracy_std,cv_macro_f1_mean,cv_macro_f1_std,cv_weighted_f1_mean,cv_weighted_f1_std,final_train_accuracy,final_train_macro_f1,final_train_weighted_f1,final_train_macro_precision,final_train_macro_recall,test_accuracy,test_macro_f1,test_weighted_f1,test_macro_precision,test_macro_recall,train_test_accuracy_gap,train_test_macro_f1_gap,train_test_weighted_f1_gap
hqrtm_q70,B4_structural_context_socioeconomic,4,0.7019049439293183,0.08145114530815717,0.567268622224553,0.07411909377118017,0.73441536098013,0.062017476082684944,0.5505877841256358,0.071424900282095,0.6604986420115101,0.02797626261533949,0.6884295864714038,0.13084204530129173,0.4153924094542857,0.070246066174526,0.6878244653887753,0.09753213172138382,0.4278524654928363,0.07546434123351117,0.44541088848290855,0.034803140958333596,0.6884295864714038,0.13084204530129173,0.4153924094542857,0.070246066174526,0.6878244653887753,0.09753213172138382,0.830374053030303,0.6648882227374799,0.8283306346349911,0.6676495370745517,0.6633834518834936,0.7809726659566916,0.5487268120075959,0.77878746640845,0.5496525893587874,0.5487246233232239,0.049401387073611414,0.11616141072988406,0.049543168226541145
traditional_lihc,B1_structural,2,0.5961493955931583,0.0026525733118428606,0.45261968178641426,0.01828364777544161,0.6322417713473567,0.0005279013759764555,0.42716152494397186,0.015304206231525525,0.5472463841476914,0.008307436106289636,0.547664987459769,0.08518489917594582,0.35596990896858927,0.033666202928870584,0.5814808808510589,0.0643035530320637,0.352882291764428,0.026517222177435604,0.4051124185954842,0.017156433828997966,0.547664987459769,0.08518489917594582,0.35596990896858927,0.033666202928870584,0.5814808808510589,0.0643035530320637,0.5788352272727273,0.44283503470784635,0.6158911552570334,0.41791906133115286,0.5395317367959975,0.5264465743698971,0.3522752758513985,0.5673468437183465,0.34323516850827346,0.4090874480757789,0.052388652902830235,0.09055975885644785,0.04854431153868688
traditional_lihc,B1_structural,3,0.5731901559105977,0.01800747851940397,0.4134338621192823,0.014500282220409085,0.6132632819329046,0.019227630349262347,0.3951539935934048,0.01220712488136959,0.5143780548235865,0.017836317949244482,0.5711931200438506,0.043865449898427646,0.36626234594095824,0.017536872440398723,0.6051344773102358,0.03293633864391877,0.36332337293264544,0.015929180779788967,0.4238117065609828,0.0022970875006302323,0.5711931200438506,0.043865449898427646,0.36626234594095824,0.017536872440398723,0.6051344773102358,0.03293633864391877,0.5788352272727273,0.44283503470784635,0.6158911552570334,0.41791906133115286,0.5395317367959975,0.5264465743698971,0.3522752758513985,0.5673468437183465,0.34323516850827346,0.4090874480757789,0.052388652902830235,0.09055975885644785,0.04854431153868688
traditional_lihc,B1_structural,4,0.5596096961087704,0.03243269414485104,0.4121393937100635,0.0456091840202591,0.60194451335057,0.024134808664957957,0.3945650165855406,0.03484842577335336,0.5193022659889273,0.03843203467681558,0.5252469610087047,0.07407852836944123,0.35482937387867447,0.04918446367534103,0.5680241675529707,0.06418068294599857,0.35402899614174976,0.03540190290884712,0.4211634282931178,0.05365521726959549,0.5252469610087047,0.07407852836944123,0.35482937387867447,0.04918446367534103,0.5680241675529707,0.06418068294599857,0.5788352272727273,0.44283503470784635,0.6158911552570334,0.41791906133115286,0.5395317367959975,0.5264465743698971,0.3522752758513985,0.5673468437183465,0.34323516850827346,0.4090874480757789,0.052388652902830235,0.09055975885644785,0.04854431153868688
traditional_lihc,B2_structural_socioeconomic,2,0.6312923165520286,0.09975597531327479,0.5229456094875455,0.09871297290257766,0.6655299088893765,0.07864527919173128,0.5278015091001171,0.06002049361407236,0.5842161755750606,0.06611942760059228,0.5542755191009785,0.024744665241896932,0.38833172045905373,0.007613196052369606,0.5909991351088191,0.01901818239443705,0.3962183138368868,0.030364919638265646,0.43913411194349744,0.011029129397508787,0.5542755191009785,0.024744665241896932,0.38833172045905373,0.007613196052369606,0.5909991351088191,0.01901818239443705,0.7497632575757576,0.5736968969761136,0.7456720203670015,0.5584982700459085,0.5956275491762572,0.7199148029818956,0.49313794216780416,0.7121070199850066,0.4890314350344917,0.5001989076217519,0.029848454593861984,0.08055895480830944,0.03356500038199495
traditional_lihc,B2_structural_socioeconomic,3,0.729099363012554,0.024794109079505088,0.5792312338286687,0.01887621981788799,0.7383279060256297,0.02175444426746156,0.5531053228851089,0.024579616024928554,0.6168129505142855,0.009875515943950443,0.6701416809973989,0.038230711684157245,0.40560276697131764,0.04396118850699553,0.6650119764374814,0.034372026778364276,0.43044922943113767,0.03829846408608874,0.42475623239214394,0.04576430980957014,0.6701416809973989,0.038230711684157245,0.40560276697131764,0.04396118850699553,0.6650119764374814,0.034372026778364276,0.8090672348484849,0.6471744485598735,0.7907764265576014,0.6721753947516964,0.6383344509803639,0.7600283990060348,0.5025752536838297,0.7334857958522384,0.5268301186944545,0.49579069659453756,0.04903883584245006,0.14459919487604378,0.057290630705363
traditional_lihc,B2_structural_socioeconomic,4,0.6822148101401424,0.06935415514281229,0.5307064869251957,0.055022241631509074,0.701286517623454,0.05049619422917249,0.5091968813253075,0.05825791146383308,0.5920800344112405,0.025337545479643054,0.6261000357579996,0.08561041613302146,0.4107929832732412,0.0660965639135989,0.641102890482677,0.057786549807792395,0.42864153071642364,0.06594271279245859,0.4493651788288744,0.06395043064119742,0.6261000357579996,0.08561041613302146,0.4107929832732412,0.0660965639135989,0.641102890482677,0.057786549807792395,0.7780539772727273,0.6060955276481723,0.7671991926599728,0.6055555726935011,0.6134123655625485,0.7490237841675541,0.5160153807031912,0.7309396537115439,0.52520037841581,0.5144778144846202,0.029030193105173185,0.09008014694498112,0.03625953894842893
traditional_lihc,B3_structural_context,2,0.5699185154088762,0.04587962347334482,0.439802936032763,0.03876530131631554,0.6095004752898847,0.036745844928488834,0.4192748330739225,0.025473737541156522,0.5499740721170716,0.03321526689297432,0.5370111731843575,0.0655094271211001,0.3505666887247004,0.029496611342015148,0.5795861620275629,0.04795907028328659,0.3481805978104849,0.022277360831554686,0.4109788229154867,0.009555519592288208,0.5370111731843575,0.0655094271211001,0.3505666887247004,0.029496611342015148,0.5795861620275629,0.04795907028328659,0.7150804924242424,0.5722178970938996,0.7293173353232748,0.5351686013827908,0.6337315586382672,0.6198083067092651,0.39994229903110423,0.6364916552662697,0.38386909820814574,0.43152191377408755,0.09527218571497731,0.17227559806279535,0.09282568005700509
traditional_lihc,B3_structural_context,3,0.6116273533681094,0.005349955640104269,0.4638592290946731,0.006349301338660025,0.6451761755704704,0.005154414365440505,0.43508425620212393,0.0037838253430906954,0.5699480962813492,0.010952152338389753,0.616493041438153,0.020926606821714707,0.3838057823455157,0.010625301057271243,0.6359296110243737,0.011411687568535462,0.39071313319538953,0.01506043702495109,0.42534749863468263,0.010044871984639306,0.616493041438153,0.020926606821714707,0.3838057823455157,0.010625301057271243,0.6359296110243737,0.011411687568535462,0.7149621212121212,0.5706976430426299,0.7296379416136362,0.5343885100493312,0.6316386443715037,0.6261980830670927,0.4107451798833548,0.6419480124952239,0.39360229192018314,0.4435367199921397,0.08876403814502853,0.15995246315927514,0.08768992911841222
traditional_lihc,B3_structural_context,4,0.5513838442520986,0.06838978224888877,0.41349481971142965,0.05319350479300732,0.5960966665997146,0.055551122659247505,0.4013520055246046,0.03755640523267659,0.52910068963403,0.043222517912612814,0.5667579404737758,0.0579233031741063,0.3714652478525071,0.026027088424654423,0.5992179330517879,0.04293352637877085,0.38059029132273214,0.0369077224386869,0.4082772359339157,0.018450405066458276,0.5667579404737758,0.0579233031741063,0.3714652478525071,0.026027088424654423,0.5992179330517879,0.04293352637877085,0.7149621212121212,0.5706976430426299,0.7296379416136362,0.5343885100493312,0.6316386443715037,0.6261980830670927,0.4107451798833548,0.6419480124952239,0.39360229192018314,0.4435367199921397,0.08876403814502853,0.15995246315927514,0.08768992911841222
traditional_lihc,B4_structural_context_socioeconomic,2,0.7014052593621167,0.112662057442094,0.5597997633159166,0.149150543612907,0.7185441394460969,0.08875909576050052,0.5573315845411226,0.14474888006203893,0.5818725444963218,0.12621496329887233,0.574798037696042,0.030505544511340403,0.3905882130056487,0.008938501666976998,0.6051568863695089,0.017456093377549702,0.3981747796799835,0.03361820451668408,0.4226366443889846,0.018833195394727286,0.574798037696042,0.030505544511340403,0.3905882130056487,0.008938501666976998,0.6051568863695089,0.017456093377549702,0.8057528409090909,0.650896091253944,0.796592579816101,0.6546950152990993,0.6511427737734817,0.7586084487042953,0.5345444038619569,0.7440720981462428,0.541517377804565,0.533586470454003,0.047144392204795604,0.11635168739198709,0.05252048166985823
traditional_lihc,B4_structural_context_socioeconomic,3,0.7122533800688391,0.11891457260724674,0.5850093882594263,0.11453821804440889,0.7284896417287917,0.09341485315254495,0.5751330459559242,0.11872923696911425,0.6362392937450946,0.04545831049691091,0.662331557426833,0.07916018509571744,0.4056569195922311,0.017332688783525778,0.6618715062442972,0.04474172908731266,0.4415902852170326,0.02561049170220256,0.4419926393658411,0.05407099128229522,0.662331557426833,0.07916018509571744,0.4056569195922311,0.017332688783525778,0.6618715062442972,0.04474172908731266,0.8293087121212122,0.6904847080489405,0.8155205414880854,0.7113818737658372,0.6800583824776096,0.7763578274760383,0.5431284917289568,0.7548418070490115,0.5607939027560152,0.5380477268805306,0.052950884645173835,0.14735621631998364,0.0606787344390739
traditional_lihc,B4_structural_context_socioeconomic,4,0.6823357215878482,0.0579514416975452,0.5616182451741094,0.05649551306665473,0.7093832400631347,0.047782293980256706,0.5358240396107078,0.058316828765903224,0.6343774572632903,0.02744412420325601,0.6005844865130641,0.06118676196140688,0.4106691607445022,0.07164466780064076,0.6279723254799885,0.053390659893693806,0.44124512855415504,0.06808652052821954,0.45119416168444215,0.06518383549492057,0.6005844865130641,0.06118676196140688,0.4106691607445022,0.07164466780064076,0.6279723254799885,0.053390659893693806,0.8293087121212122,0.6904847080489405,0.8155205414880854,0.7113818737658372,0.6800583824776096,0.7763578274760383,0.5431284917289568,0.7548418070490115,0.5607939027560152,0.5380477268805306,0.052950884645173835,0.14735621631998364,0.0606787344390739
